model,harness,model_harness,eval_name,round,trial_index,model_name_result,harness_result,passed,score,duration_s,timed_out,oom_detected,oom_restarts,n_turns,total_cost,total_tokens,result_path,source_result_json_path,source_prefix,eval_type,kit,assay_type,metadata_kit,task_family,time_horizon,grader_type,data_node_count,task_chars,has_failure_modes,failure_mode_count,instance_id
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_005d_mapq_mark_contrast,r1,1,anthropic/claude-opus-4-6,claude-code,True,1.0,583.27,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_005d_mapq_mark_contrast__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_005d_mapq_mark_contrast_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_005d_mapq_mark_contrast,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.75,502.13,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_005d_mapq_mark_contrast__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_005d_mapq_mark_contrast_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_005d_mapq_mark_contrast,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.75,648.11,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_005d_mapq_mark_contrast__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_005d_mapq_mark_contrast_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3042,False,0,zebrafish_005d_mapq_mark_contrast__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006a_mark_panel_rationale,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.6666666666666666,306.05,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006a_mark_panel_rationale__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006a_mark_panel_rationale_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006a_mark_panel_rationale,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.6666666666666666,281.04,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006a_mark_panel_rationale__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006a_mark_panel_rationale_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006a_mark_panel_rationale,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.6666666666666666,175.03,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006a_mark_panel_rationale__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006a_mark_panel_rationale_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3369,False,0,zebrafish_006a_mark_panel_rationale__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006b_pol2_inclusion_rationale,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.5,129.02,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006b_pol2_inclusion_rationale__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006b_pol2_inclusion_rationale_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006b_pol2_inclusion_rationale,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.75,117.02,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006b_pol2_inclusion_rationale__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006b_pol2_inclusion_rationale_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006b_pol2_inclusion_rationale,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.75,169.03,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006b_pol2_inclusion_rationale__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006b_pol2_inclusion_rationale_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3981,False,0,zebrafish_006b_pol2_inclusion_rationale__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006c_spike_in_variation,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.25,563.08,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006c_spike_in_variation__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006c_spike_in_variation_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3877,False,0,zebrafish_006c_spike_in_variation__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006c_spike_in_variation,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.0,167.03,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006c_spike_in_variation__r2.json,latch://41999.account/epibench_runs/20260605_142959_non_model_failure_rerun/anthropic_claude-opus-4-6_claude-code_non_model_failure_rerun_2026_06_05_21_30_1bcc/anthropic_claude-opus-4-6_claude-code_zebrafish_006c_spike_in_variation_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3877,False,0,zebrafish_006c_spike_in_variation__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006c_spike_in_variation,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.25,521.08,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006c_spike_in_variation__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006c_spike_in_variation_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3877,False,0,zebrafish_006c_spike_in_variation__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006d_cutnrun_vs_cutandtag_dup,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.5,499.39,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006d_cutnrun_vs_cutandtag_dup__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006d_cutnrun_vs_cutandtag_dup_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,4708,False,0,zebrafish_006d_cutnrun_vs_cutandtag_dup__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006d_cutnrun_vs_cutandtag_dup,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.75,346.3,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006d_cutnrun_vs_cutandtag_dup__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006d_cutnrun_vs_cutandtag_dup_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,4708,False,0,zebrafish_006d_cutnrun_vs_cutandtag_dup__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006d_cutnrun_vs_cutandtag_dup,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.75,441.3,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006d_cutnrun_vs_cutandtag_dup__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006d_cutnrun_vs_cutandtag_dup_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,4708,False,0,zebrafish_006d_cutnrun_vs_cutandtag_dup__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006e_pol2_cutnrun_spike_in,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.75,617.16,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006e_pol2_cutnrun_spike_in__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006e_pol2_cutnrun_spike_in_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3523,False,0,zebrafish_006e_pol2_cutnrun_spike_in__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006e_pol2_cutnrun_spike_in,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.5,638.18,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006e_pol2_cutnrun_spike_in__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006e_pol2_cutnrun_spike_in_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3523,False,0,zebrafish_006e_pol2_cutnrun_spike_in__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006e_pol2_cutnrun_spike_in,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.75,590.11,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006e_pol2_cutnrun_spike_in__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006e_pol2_cutnrun_spike_in_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,normalization,small,numeric_tolerance,22,3523,False,0,zebrafish_006e_pol2_cutnrun_spike_in__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006f_pol2_transcriptional_validation,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.375,258.06,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006f_pol2_transcriptional_validation__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006f_pol2_transcriptional_validation_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,3854,False,0,zebrafish_006f_pol2_transcriptional_validation__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006f_pol2_transcriptional_validation,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.5,250.06,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006f_pol2_transcriptional_validation__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006f_pol2_transcriptional_validation_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,3854,False,0,zebrafish_006f_pol2_transcriptional_validation__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_006f_pol2_transcriptional_validation,r3,3,anthropic/claude-opus-4-6,claude-code,False,0.75,770.25,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_006f_pol2_transcriptional_validation__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_006f_pol2_transcriptional_validation_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,3854,False,0,zebrafish_006f_pol2_transcriptional_validation__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007a_cutandtag_bampe_peak_calling,r1,1,anthropic/claude-opus-4-6,claude-code,True,1.0,734.18,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007a_cutandtag_bampe_peak_calling__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007a_cutandtag_bampe_peak_calling_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3053,False,0,zebrafish_007a_cutandtag_bampe_peak_calling__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007a_cutandtag_bampe_peak_calling,r2,2,anthropic/claude-opus-4-6,claude-code,True,1.0,717.17,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007a_cutandtag_bampe_peak_calling__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007a_cutandtag_bampe_peak_calling_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3053,False,0,zebrafish_007a_cutandtag_bampe_peak_calling__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007a_cutandtag_bampe_peak_calling,r3,3,anthropic/claude-opus-4-6,claude-code,True,1.0,689.22,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007a_cutandtag_bampe_peak_calling__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007a_cutandtag_bampe_peak_calling_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,3053,False,0,zebrafish_007a_cutandtag_bampe_peak_calling__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007b_cutandtag_replicate_concordance,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.8571428571428571,476.21,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007b_cutandtag_replicate_concordance__r1.json,latch://41999.account/epibench_runs/20260605_142959_non_model_failure_rerun/anthropic_claude-opus-4-6_claude-code_non_model_failure_rerun_2026_06_05_21_30_1bcc/anthropic_claude-opus-4-6_claude-code_zebrafish_007b_cutandtag_replicate_concordance_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,2850,False,0,zebrafish_007b_cutandtag_replicate_concordance__r1
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007b_cutandtag_replicate_concordance,r2,2,anthropic/claude-opus-4-6,claude-code,False,0.8571428571428571,597.23,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007b_cutandtag_replicate_concordance__r2.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007b_cutandtag_replicate_concordance_r2/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,2850,False,0,zebrafish_007b_cutandtag_replicate_concordance__r2
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007b_cutandtag_replicate_concordance,r3,3,anthropic/claude-opus-4-6,claude-code,True,1.0,539.23,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007b_cutandtag_replicate_concordance__r3.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007b_cutandtag_replicate_concordance_r3/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,qc,small,numeric_tolerance,22,2850,False,0,zebrafish_007b_cutandtag_replicate_concordance__r3
anthropic/claude-opus-4-6,claude-code,anthropic_claude-opus-4-6_claude-code,zebrafish_007c_cutandtag_developmental_dynamics,r1,1,anthropic/claude-opus-4-6,claude-code,False,0.3333333333333333,695.18,False,False,0,,,,.scratch/epi_outputs_updated/results/anthropic_claude-opus-4-6_claude-code/zebrafish_007c_cutandtag_developmental_dynamics__r1.json,latch://41999.account/epibench_runs/20260604_153920/anthropic_claude-opus-4-6_claude-code_2026_06_04_22_40_6de6/anthropic_claude-opus-4-6_claude-code_zebrafish_007c_cutandtag_developmental_dynamics_r1/result.json,zebrafish,scientific,cuttag_cutrun,cuttag_cutrun,hts,differential_expression,small,numeric_tolerance,22,3172,False,0,zebrafish_007c_cutandtag_developmental_dynamics__r1
